Company Name,Certification ID,Location,Email,Address,Certifying Agency,Valid From,Valid To,Products,Scraped Timestamp
INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED Certified,ORG-2108-004830,Medchal Malkajgiri,shivakumar.b@bigbasket.com,"Sy No:60/1, Behind INBISCO, Medchal Malkajgiri, Telangana",NPOP,validfrom 05/02/2024,20/12/2024,"Bengal Gram Whole, Green Gram (Moong) Bari, Horse gram whole, Mixed Sprouts",2025-03-30T14:36:51.878206
KAVERI GINNING INDUSTRIES PRIVATE LIMITED Certified,ORG-2112-007126,Nalgonda,info@kaveriexports.com,"SY.NO: 746/A, PEDDAKAPARTHI VI,, Nalgonda, Telangana",NPOP,validfrom 08/05/2024,20/03/2025,"Raw Cotton, Seeded Cotton",2025-03-30T14:36:51.878522
KAVERI GINNING MILLS PRIVATE LIMITED Certified,ORG-2312-003027,Karimnagar,,"VELICHALA,, Karimnagar, Telangana",NPOP,validfrom 01/02/2024,31/01/2025,Raw Cotton,2025-03-30T14:36:51.878806
KISHAN LAL BALRAM Certified,ORG-2309-002276,Rangareddi,dhruv.vijaywargiya99@gmail.com,"PLOT NO. 287/A, MAILARDEVPALLY,, Rangareddi, Telangana",NPOP,validfrom 02/01/2024,01/01/2025,"Ajwain, Ajwain Powder, Aloe Vera leaves, Arjun powder (Terminalia arjuna), Asafoetida, Ashok (Saraca Indica), Basil/Tulsi, Bay Leaf, Bay leaf powder, Bay Leaf - Extract, Bilva, Black Mustard Seed, Black Pepper, Black pepper crushed, Brahmi/Bacopa monnieri Powder, Caraway Seeds (other than seed), Caraway Seeds (seed quality), Cardamom, Cardamom Large (Black), Cardamom seed, Cardamom TBC, Celery Seed, Centella asiatica, Chia, chilli flakes, Chilli powder, Chilli whole, Cinnamon, Cinnamon (Powder), Cinnamon bark, Cinnamon dried, Cinnamon TBC, Clove powder, Cloves, Coriander, Coriander seed/whole, Coriander split, Coriander TBC, Curry Leaf powder, Dried Cardamom, Dried Clove, Dried Curry leaves, Dried nutmeg shelled, Fennel Powder, Fennel/saunf, Fenugreek, Fenugreek Seed (Methi Seed), Garlic flakes, Garlic Granules, Ginger Flakes, Ginger Powder, Ginger sliced (dried), Ginger TBC, Ginger whole, Ginger whole (dried), Gokshura Fruit (Tribulus terrestris), Green Cardamom, Green pepper (dehydrated), Gymnema Sylvestre (Leaves), Haritaki powder, Haritaki/Harad(Terminalia chebula), Hibiscus sabdariffa Powder, Krishna Tulsi TBC-Ocimum basilicum, lemongrass dried, Lemongrass powder, Mace, Mace Powder, Manjistha/Rubia cordifolia, Mint Powder, Moringa (M.oleifera), Moringa dried leaves, Moringa oleifera Leaf powder, Mustard, Mustard - Black, Mustard Seeds, mustard Seeds-Yellow, Neem leaves powder, Nutmeg (In shell), Nutmeg (Shelled), Nutmeg mace (dried), Nutmeg Powder, Nutmeg Whole, Pepper long/Pippali (Piper longum), Peppermint powder, Phyllanthus niruri, Rama Tulsi TBC-Ocimum sanctum, Rama Tulsi-Ocimum sanctum, Red Chilli (whole), Red Chilli Flakes, Rosemary, Saffron, Salacia (S.oblonga), Salacia oblonga Powder, salacia reticulata, salacia reticulata Powder, Senna leaves, Senna Leaves Powder, Shatavari powder, Soap Nut/Reetha (Nuts), Star anise, Stevia, Stevia/Stevia rebaudiana powder, Terminalia bellirica/baheda, Triphala, Tulsi leaves dry, Tulsi Powder, Turmeric Dried, Turmeric fingers, Turmeric flakes, Turmeric Powder, Turmeric slice dried, Turmeric TBC, Turmeric whole-dried, Vana Tulsi (Ocimum gratissimum), Vana Tulsi Powder-Ocimum gratissimum, Vana tulsi TBC-Ocimum gratissimum, White Pepper, White Pepper powder, Yellow mustard",2025-03-30T14:36:51.879100
KV NATURAL INGREDIENTS PRIVATE LIMITED Certified,ORG-2110-005970,Yadadri Bhuvanagiri,accounts@kvnaturals.com,"SY NO.13/E & 12/E, MAHADEVPUR VILLAGE, BIBINAGAR MANDAL, YADADRI-BHONGIR DISTRICT, Yadadri Bhuvanagiri, Telangana",NPOP,validfrom 27/03/2024,22/03/2025,"Acacia concinna (shikakai) extract, Adhatoda vasica (Vasaka/kali basuti), Adhatoda vasica Powder (Vasaka Powder), Aegle marmelos Extract, Ajwain Powder, Ajwain/Bishops Weed Extract, Alfalfa extract, Alfalfa powder, Aloe vera extract, Aloe Vera leaves powder, Amla, Amla powder, Ananthamool Powder/Sariva Powder(Hemidesimus In.po, Anantmool (Hemidesmus indicus), Aonla/Amla Extract, Arjun powder (Terminalia arjuna), Ashok (Saraca indica) - Extract, Ashoka powder, Ashwagandha Extract, Ashwagandha Powder, Ashwagandha Root Extract, Ashwagandha Root Powder, Asparagus racemosus Extract, Asparagus racemosus Powder, Bamboo extract, Bamboo powder, Bay leaf powder, Bay Leaf - Extract, Beet root, Beet Root powder, Bel Powder, Bhoomi Amla Powder, Bhoomi amla/Phyllanthus amarus Extract, Black Pepper Extract, Black Pepper Powder, Boerhaavia diffusa Extract, Boerhaavia diffusa Powder, Boswella serrata Extract, Boswella serrata Powder, Brahmi-Bacopa monnieri- extract, Brahmi/Bacopa monnieri Powder, Centella asciatica Extract, Centella asciatica Powder, Cinnamon - Extract, Cinnamon bark extract, Cinnamon bark powder, Cinnamon dried, Cissus quadrangularis extract (Hadjod), Cissus quadrangularis powder, Coleus Forskohlii extract, Coleus root powder, Commiphora mukul Extract, Convolvulus pluricaulis ?Extract, Convolvulus pluricaulis Powder, Curry Leaf powder, Curry leaf/leaves, Eclipta alba Extract/ bhringraj, Eclipta alba Powder, Emblica officinalis Extract, Emblica Officinalis(Amla/Indian Gooseberry), Fennel Extract, Fennel Powder, Fennel Seed, Fenugreek extract, Fenugreek Powder (Methi Powder), Flax Seed, Flax seed powder, Garcinia cambogia powder, Garcinia cambogia-fruit-dry extract, Giloy Powder, Ginger ExtractZingiber officinalis/, Ginger Powder, Ginger whole (dried), Glycyrrhiza glabra-root-dry extract, Glycyrrhiza glabra-root-powder, Green Coffee bean Extract Powder, Green Coffee Extract, Green tea extract, Green tea powder, Guava extracts (Psidium Gauva), Guavas Dried, Guduchi (Tinospora Cordifolons), Gymnema powder, Gymnema sylvestre extract, Haritaki Fruit, Haritaki powder, Hibiscus rosasinensis extract, Hibiscus rosasinensis powder, Holy basil extract, Holy Basil powder, Inula racemosa extract, Jamun Seed powder, Jamun/Neralae(Syzygium cuminii), Kalmegh(Andrographis penniculata), Kalmegh(Andrographis penniculata)- extract, Karela Extract ( Momordica Charantia ), Karela fruit, Kutki (Picrorhiza kurroa), Kutki Extract(Picrorhiza kurroa), Manjistha/Rubia cordifolia - Extract, Manjistha/Rubia cordifolia Powder, Marigold extract, Marigold Fresh Flower, Moringa Powder, Moringa oleifera Leaf powder, Moringa oleifera leaves extract, Mucuna pruriens Extract, Mucuna pruriens Powder, Murraya koenigii Extract, Murraya koenigii Powder, Mustard Extract, Mustard seed powder, Neem extract, Neem leaves powder, Noni (Moringa citrifolia) - Extract, Noni Fruit Powder, Papaya extract (C.papaya), Papaya leaves powder, Pepper long/Pippali (Piper longum), Phyllanthus niruri Extract, Phyllanthus niruri Powder, Pippali powder-Piper longum, Plumbago zeylanica Extract, Plumbago zeylanica Powder, Psidium guajava extract, Psoralea corylifolia (Babchi seeds), Pushkarmool/Inula racemosa, Rauwolfia extract, Safed Musli - Extract, Safed Musli powder, Salacia reticulata extract, salacia reticulata Powder, Sapindus mukorossi Extract, Sarpgandha powder/ Rauwolfia serpentina powder, Senna extract, Senna Leaves Powder, Shatavari extract, Shatavari powder, Shikakai powder, Soap Nut/Reetha ( Powder), Stevia/Stevia rebaudiana extract, Stevia/Stevia rebaudiana powder, Symplocos racemosa powder, Symplocos racemosa(lodhra)extract, Terminalia arjuna Extract, Terminalia bellirica powder, Terminalia chebula extract, Terminalia chebula Powder, Terminlia bellirica Extract, Tinospora cordifolia Extract, Tinospora cordifolia Powder, Tribulus terrestris extract, Tribulus terrestris powder, Triphala - Extract/powder, Triphala Powder, Turmeric extract, Turmeric Powder",2025-03-30T14:36:51.879407
M/S. AROGYA SUKH Certified,ORG-2206-001770,Hyderabad,arogyasukh@gmail.com,"H NO.3-6-145/9, GROUND FLOOR & SHED, HIMAYATH NAGAR, Amberpet Circle No 16, Hyderabad, Telangana-500029HEIGHTS, BEHIND-SBI, KING KOTI, Hyderabad, Telangana",NPOP,validfrom 06/06/2023,05/06/2024,"Ajwain, Almond, Almond oil, Alphonso Mango, Amaranth seed/ Ram dhana, American sweet corn, Amla dried, Amla powder, Apple, Arhar dal (Red gram/Pigeon pea), Ashwagandha, Bajra (seed quality), Bajra flour/ Atta, Barley whole, Basil/Tulsi, Basil/Tulsi Oil, Basmati rice, Bay leaves/Tejpatta, Beaten rice, Black Pepper, Brown gram/Gram/Chana (Cicer arietinum), Brown Rice, Buck wheat (seed quality), Cane Sugar, Cardamom, Cashew kernel (Shelled whole), Cashew Kernels NW (NATURAL WHOLES), Cashew Whole, Cashew-Split, Castor (other than seed quality), Castor Oil, Castor seeds, chana Dal, Chat masala, Chia, Chickpea/Kabuli Chana (garbanzos), chilli flakes, Chitra Kidney beans/Rajma (Phaseolus vulgaris), Cinnamon, Cinnamon (Powder), Cinnamon bark, Cinnamon bark powder, Cinnamon oil, Clove oil, Cloves, Coconut oil, Coconut oil cake, Coriander Powder, coriander seed, Cotton Seed, Cotton Seed oil (Edible), Cowpea Red, Cumin oil, Cumin seed, Dates-Fresh (excluding wet dates), Dates-Hard (chhohara), Dates-Soft (khayzur or wet dates), Dehulled millets, Dehulled Pearl Millet, Dehulled Sorghum, Dehydrated Ginger, Dried banana slices, Dried potato chips, Dried/Dehydrated Figs, Drumstick, Dry/Dehydrated fenugreek leaves, Dussheri Mango, Fennel/saunf, Fenugreek, Fenugreek Powder (Methi Powder), Fenugreek Seed (Methi Seed), Flax Seed, Flax Seed oil, Flax seed powder, Flax/Linseed, Flax/Linseed Meal, Foxtail Millet, Garam masala powder - medium, Garlic, Garlic Oil, Garlic Powder, Ginger Flakes, Ginger oil, Ginger Powder, Ginger sliced (dried), Ginger whole (dried), Grain of Gods (Mixed Millet Atta), Gram Flour/Besan, Green Coffee, Green Gram Whole (Moong Sabut), Groundnut/Peanut, Groundnut/Peanut oil (Edible grade), Jaggery, Jaggery cube, Jaggery powder, Jowar, Kabuli Chana, Kalonji/nigella, Karanj Oil, Karanj/Pungam Oil Cake, Kesar Mango, Khandasari sugar, Kodo/Kodon Millet, Langra Mango, Lemon Grass, Lemon grass oil, Lemon grass root powder, Lemon peel dried, Lentil, Little millet, Maize/Corn flour, Mango (fresh), Mango Badami, Mango Benisha, Mango Powder/ Aamchur, Mango strips, Masoor Dal, Matki/Moth Bean, Methi leaf/fenugreek leave, Millet, Millet biscuits, Millet Flour, Mint/Mentha, misthans, mithai, namkeens, ready to eat product, Mix millet flour, Mix Pickle, Moong dal-Split, Moong Dal-Split with shell, Moringa Powder, Moringa Cake powder, Moringa leaves, Moringa Oil, Moringa seed, moth dal, Mumbai Pau Bhaji Masala, Mustard cake, Mustard Oil (crude), Mustard Seeds, mustard Seeds-Yellow, Natural Honey, Neem oil, Neem seed Oil-cake (expeller variety), Non-Basmati Rice, Nutmeg mace (dried), Nutmeg Whole, Olive oil, Onion, Orange Essential oil, Oregano, Palm Jaggery, Papad/ plain papadum, Parsley, Pearl Millet/Bajra, Pigeon pea/arhar whole, Poha / Chivda, Processed Honey, Proso millet, Ragi/Finger Millet grain, Raisins/Kismis, Raw Honey, Raw Wild/Forest Honey, Red Chilli (whole), Red Chilli Powder, Rice Bran Oil, Rice Puffed, Safflower Seed Oil (Kardi Seed Oil), Safflower seeds: Of seed quality, Saffron, Sambar Mix/ Sambar Powder, Sattu, Sawan/Barnyard Millet, Semi Polished Rice, Sesame Oil/Gingelly Oil, Sesame seeds, Sesame seeds: Oil cake meal, Sorghum Flour, Sorghum Grain, Sorghum Millet Popped, Soyabean/Soybean Meal, Soybean/soyabean oil, Spice Mix (Tea Masala), Split Lentil, Star anise, Sugar, Sugar (Brown/Natural), Suji/Semolina/ Cream of Wheat, Sunflower, Sunflower Meal, Sunflower Seed Oil, sunflower seeds:oil-cake meal, Tamarind/Imli (T.indica), Thymes, Tur/ Toor Dal, Turmeric fingers, Turmeric Oil, Turmeric Powder, Urad (phasleolus mungo) Black gram, Urad Dal Split, Urad dhuli, Urad Whole(black), Vinegar, Virgin coconut oil, walnut, Walnuts: In Shell, Wheat, Wheat flour, Wheat Maida, Wheatgrass, Wheatgrass powder, White Pepper, White pepper crushed, White Pepper powder",2025-03-30T14:36:51.879720
M/s. FIRM ROOTS PRIVATE LIMITED Certified,ORG-2212-004206,Hyderabad,timios.qc@firmroots.in,"D-14/A, IDA MOULA ALI, Hyderabad, Telangana",NPOP,validfrom 05/03/2024,11/12/2024,"1st Bite Rice and Dal, 1st Bites-Rice, Banana dehydrated, Brown Rice flour, Carrot Dehydrated, Chia, Green gram split yellow/Moong dal-yellow, Green Moong Dal, Jaggery powder, Moong dal-Split, Moringa oleifera Leaf powder, Ragi (Finger Millet- other than seed), Ragi Sprouting, Sattu, Wheat moong dalia/porridge, Wheat Sprouting",2025-03-30T14:36:51.880006
M/S. PRAKARA ENGINEERS PRIVATE LIMITED Certified,ORG-2312-003052,Hyderabad,eprakara@gmail.com,"8-1-284/OU/294,O U Colony,, Hyderabad, Telangana",NPOP,validfrom 13/02/2024,12/02/2025,"1st Bites-Rice, Basmati rice-white, black gram split white, Brown Rice, Chilli Chatpata Peanuts, Coconut oil, Dehulled Finger Millet, Dehulled Foxtail Millet, Dehulled millets, Dehydrated Green / Red Chilly Powder, Finger millet flour, Foxtail Millet, Green Gram Whole (Moong Sabut), Groundnut/Peanut Oil (Crude), Jaggery, Jaggery powder, Jowar, Jowar Porridge, Kodo Millet Popped, Little millet, Mix millet flour, Moong Dal, Natural Honey, Pearl Millet/Bajra, quinoa, Red Rice, Safflower Seed Oil (Kardi Seed Oil), Sawan/Barnyard Millet, Sugar (Brown/Natural), Sunflower oil: edible grade, Tur/ Toor Dal, Urad dal-Whole(White), Wheat flour",2025-03-30T14:36:51.880287
Medikonda Nutrients Certified,ORG-2012-003360,Medak,amar@medikonda.com,"Survey No 805/E, Situated at Gongloor Village, Pulkal Mandal, Medak, Telangana",NPOP,validfrom 26/03/2024,25/12/2024,"Ajwain Powder, Akarkara/Spilanthus acmella, Alfalfa powder, All spice powder, Almond oil, Aloe Vera Powder, Amla powder, Ananthamool Powder/Sariva Powder(Hemidesimus In.po, Annatto Powder, Annona muricata L.(Soursoup), Annona squamosa L., Apple Dried/Dehydrated, Apricot oil, Arjun powder (Terminalia arjuna), Arrow root powder, Asafoetida powder, Ashwagandha Powder, Ashwagandha TBC, Asparagus racemosus (Shatawari) TBC, Bamboo powder, Banana powder, Banana-Green, Barley Grass Powder, Beet Root powder, Bilva Powder (Aegle marmelos), Black cumin, Black Cumin Powder, Black Pepper Powder, Brahmi/Bacopa monnieri Powder, Butterfly pea (Clitoria ternatea)-fresh, Cabbage, Cardamom Powder, Carrot Dehydrated, Castor Oil, Celery Powder, Centella asciatica Powder, Chamomile powder, Chamomile Tea, Chia, Cinnamon (Powder), Clove oil, Clove powder, Coconut oil, Coconut powder/dried coconut powder, Coleus root powder, Dehydrated Pineapple, Dried Papaya Slices, Dried Tapioca, Eclipta alba (Bhrigjraj/Bhringraj), Eucalyptus leaves, Evening Primrose Oil, Fennel Powder, Fenugreek Powder (Methi Powder), Flax Seed oil, Flax seed powder, Frankincense-Boswellia sereta-powder, Garcinia cambogia powder, Garlic Powder, Giloy Powder, Ginger Powder, Ginger TBC, Glycerine, Glyzerizha glabra (Licorice), Gokshura powder-tribulus terrestris, Groundnut/Peanut oil (Edible grade), Guar gum powder, Guavas Dried, Gymnema powder, Haritaki powder, Henna Powder, Hibiscus sabdariffa Powder, Indigo Powder, Jaggery powder, Jamun Seed powder, Jojoba Oil, Kalmegh powder (Andrographis paniculata), Lemon grass oil, Lemon grass TBC, lemon peel powder, Lemongrass powder, Maize starch, Mango dried, Mango Powder/ Aamchur, Manioc (cassava) (Powder), Manjistha/Rubia cordifolia, Milk thistle, Mint Powder, Moringa (M.oleifera), Moringa Cake powder, Moringa dried leaves, Moringa Oil, Moringa oleifera Leaf powder, Mucuna pruriens Powder, Mustard Oil (crude), Mustard Oil (Refined), Neem leaf powder, Neem oil, Noni Fruit Powder, Nutmeg Powder, Okra/Bhindi, Orange peel powder/extract, Papaya Dehydrated, Papaya leaves powder, Papaya Leaves TBC, Papaya?seeds, Parboiled Rice, Pomegranate oil, Pomegranate seed powder, Potato Powder, Potatoes (Sweet), Psyllium husk powder, Pumpkin oil, Pumpkin Seeds, Punarnava powder, Red Chilli Powder, Rice bran Oil (Edible Grade), Rice Flour, Roasted Chicory, Rose hip oil, Rose Petal TBC, Rose petals powder, Rose Petals T-Cut, Safed Musli powder, Safflower Seed Oil (Kardi Seed Oil), Sarpgandha powder/ Rauwolfia serpentina powder, Senna Leaves Powder, Sesame Oil/Gingelly Oil, Shankhaspushpi powder, Shatavari powder, Shikakai powder, Sida cordifolia Powder, Soap Nut/Reetha (Nuts), Spearmint Powder, Spinach dehydrated, Stevia/Stevia rebaudiana powder, Strawberries/Strawberry seeds, Sunflower oil: edible grade, Tamarind Powder (Imli), tea tree oil, Terminalia bellirica powder, Triphala Powder, Tulsi leaves powder, Turmeric Powder, Valerian oil, Vana Tulsi (Ocimum gratissimum), Vetivert powder, Virgin coconut oil, walnut oil, Water Melon Oil, Watermelon, Wheatgerm oil, Wheatgrass powder, Wild Guava-Ganjala mara, Ylang ylang oil",2025-03-30T14:36:51.880582
Ms SHREE GAJANAN INDUSTRIES Certified,ORG-2205-001605,Nizamabad,HITEN@GAJANAN.NET,"6-26-285, Gajanan Lane,, Nizamabad, Telangana",NPOP,validfrom 06/10/2023,20/07/2024,"Broken rice, Brown Rice, Idli boiled white rice, Non-Basmati Rice, ORGANIC PARBOILED RICE (BROWN & WHITE), Parboiled Rice, Ponni raw Rice, Rice bran, Rice Sonamasuri Brown, Rice-Sona Masuri",2025-03-30T14:36:51.880831
NAAZ BUYING HOUSE Certified,ORG-2307-001499,Hyderabad,infonaazbuyinghouse@gmail.com,"Ist Floor, 10-4-33/AB, Humayun Nagar, Amina Plaza, Hyderabad, Telangana",NPOP,validfrom 10/08/2023,09/08/2024,"Ajwain Powder, All spice powder, Almond, Almond oil, Black cumin, Black Cumin Powder, Bombay Potatoes, Bulbs (Vegetables), Cardamom, Cardamom Large (Black), Cardamom TBC, Cloves, Cumin (Black -other than seed), Cumin (Black -seed quality), Cumin (Non-Black -other than seed), Cumin (Non-Black -seed quality), Cumin Powder, Cumin seed, Dried Vegetables, Garlic Cloves in Brine, Ginger (Dried, bleached), Green Cardamom, Green Cardamom (Bulk), Green Cardamom Powder, Mix Vegetables, Mix Vegetables-Frozen, Nutmeg Whole, Onion, Potato, Red Chilli (whole), Red Chilli Powder, Tomatoes (Fresh), Turmeric Powder",2025-03-30T14:36:53.721779
NATURAL PRODUCTS-HYDERABAD Certified,ORG-2304-001028,Hyderabad,yadlapalli1129@gmail.com,"Plot. No.135-136,Bhagya Nagar,Phase -3 Samatha Nagar ,Kukatpally, Hyderabad, Telangana",NPOP,validfrom 04/07/2023,03/07/2024,"Almonds (Shelled), Alphonso Mango, Amaranth/Amaranthus/Thotakura, Arhar dal (Red gram/Pigeon pea), Bajra flour/ Atta, Banana Fresh, Barley (of seed quality), Barnyard Millet Flour, Basil seeds, Basmati rice, Beet root, Bengal Gram Whole, Bitter Gourd, Black Gram De-husked, black gram split white, black gram white whole, Black Pepper, Black sesame, Bottle Gourd, Brinjal Purple Long, Broccoli, Brown Rice, Cabbage, Cardamom, Carrot, Cashew kernel (Shelled but not broken or whole), Cauliflower, chana Dal, Chia, Chutney powder, Cinnamon, Cluster beans/ Guar, Coconut oil, Cooked/roasted/cracked sunflower seeds, coriander green leaf, Coriander Powder sterilized, Coriander seed/whole, Cucumber, Cumin Powder, Cumin seed, Curry leaf/leaves, Fennel Seed, Fenugreek Powder (Methi Powder), Fenugreek Seed (Methi Seed), Finger millet flour, Flattened Rice, Flax Seed, Flax Seeds (Grounded), Foxtail Millet, Garlic, Gherkins/Gerkins, Ginger Fresh, Green chilli fresh, Groundnut/Peanut, Groundnut/Peanut oil (Edible grade), Horse gram (Macrotyloma uniflorum), Horse gram whole, Indian Super Rice, Jaggery, KODO Millet Flour, Little millet, Mango Pickle, Masoor Dal, Methi leaf/fenugreek leave, Millet biscuits, Mint/Mentha leaves, Moong Dal, Multi grain Atta, Mustard Powder, Natural Honey, Natural sesame seeds, Navara rice, Niger seed, Niger Seed Oil, Okra/Bhindi, Onion Fresh/ kanda, Pearl Millet/Bajra, Pineapple, Pomegranate (fresh), Pumpkin Seeds, Quinoa, Ragi/Finger Millet grain, Red Chilli (whole), Red Chilli Powder, Red Gram, Rice Sonam Semi Brown, Ridge gourd/Luffa, Roasted Gram/ chana, Safflower seeds: Of seed quality, Saffron, Sambar Mix/ Sambar Powder, Sapota fresh (chico), Sesame Oil/Gingelly Oil, Sesame seeds, Snake Gourd, Sorghum, Sorghum Grain, Tomato (Seeds), Totapuri Mango, Turmeric Powder, Urad dal-Whole(White), Walnut kernels, Water Melon Seeds, Wheat, Wheat flour",2025-03-30T14:36:53.722104
NATURIA PRIVATE LIMITED Certified,ORG-2210-003768,Hyderabad,srikanth@geosvasth.com,"14-2-335/1/B, GYANBAGH COLONY,, Hyderabad, Telangana",NPOP,validfrom 30/12/2023,27/11/2024,"Ajwain/Bishops Weed, All spice powder, Aloe Vera leaves, Aloe Vera Powder, Amla, Amla powder, Amla/Aonla (Emblica linn), Arhar dal (Red gram/Pigeon pea), Arrowroot powder, Ashwagandha Powder, Ashwagandha TBC, Asparagus racemosus (Shatawari) TBC, Azadirachta indica (Neem), Bacopa monnieri (Neera Brahmi), Barley Grass Powder, Basmati rice, Basmati Rice - Brown (Taraori), Basmati Rice - White (Pusa - 1121), Basmati Rice - White (Type 3), Basmati rice-white, Bay Leaf, Bengal Gram Whole, Bhoomi Amla Powder, Bibhitaki Shell - Terminalia bellirica, Black gram/Urd (Vigna sp.), Black Matpe (Black Urad Dal), Black Mustard Seed, Black Pepper, Black pepper (MG1), Black pepper (TGEB), Black pepper (TGSEB), Black Pepper Powder, Black Tea, Boerhaavia diffusa Powder, Brahmi Powder, Broken rice, Brown mustard, Cane Sugar, Cardamom, Cardamom Powder, Centella asiatica, Chamomile Flavoured Oolong Tea, chana Dal, Chana Masala, Chat masala, Chia, Chitra Kidney beans/Rajma (Phaseolus vulgaris), Cinnamon (Powder), Cinnamon bark, Cinnamon quills, Clove whole, Coconut oil, Common Cowhage/Velvet Bean, Coriander Powder, Coriander seed/whole, Cowhage/Velvet Bean/Cow Itch, Cowpea white dal, Crystal Sugar, CTC Tea -Dust, Dilli Rajma Masala, Eucalyptus, Eucalyptus globulus powder, Eucalyptus leaves, extra virgin coconut oil, Fennel Powder, Fennel/saunf, Fenugreek, Fenugreek Powder (Methi Powder), Fenugreek Seed (Methi Seed), Flax Seed, Foxtail Millet, Garam Masala, Garlic, Garlic Cloves in Brine, Garlic flakes, Garlic Granules, Garlic paste, Garlic Powder, Ginger Powder, Ginger sliced (dried), Ginger Tea, Gokhru Small(Tribulas terrestris), Gram Flour/Besan, Green Cardamom, Green Cardamom Powder, Green gram split yellow/Moong dal-yellow, Green Gram Whole (Moong Sabut), Green Tea, groundnut oil soap, Groundnut/Peanut, Guduchi (Tinospora Cordifolons), Gymnema Sylvestre (Leaves), Haritaki Fruit, Haritaki powder, Haritaki shell- Terminalia chebula, Henna (Lawsonia inermis/alba), Henna Powder, Hibiscus, Hibiscus rosasinensis powder, Hill Red rice, Honey Spread, Horse gram (Macrotyloma uniflorum), Horse gram whole, Idli boiled white rice, Indigo Powder, Indigofera tinctoria, Instant Coffee, Jaggery, Jaggery powder, Jamun Seed powder, Jamun/Neralae(Syzygium cuminii), Jowar, Kabuli Chana, Kalmegh powder (Andrographis paniculata), Kalonji/nigella, Kodo Millet Popped, Lemon Grass, Little millet, Mace, Mace Powder, Madras Curry Masala, Mango Powder/ Aamchur, Manjistha/Rubia cordifolia, Manjistha/Rubia cordifolia Powder, Masala Tea with Spices, Masoor Dal, Masoor Dal-Split with out Shell, Mint/Mentha leaves, Mix Dal, Moong Dal Spilit in Brine, Moong Whole in Brine, Moringa dried leaves, moth dal, Mulethi (Glycorrhiza glabra), Mustard Oil (Refined), Mustard Seeds, Nagarmotha Capsule, Neem leaves, Neem powder, Nutmeg Powder, Nutmeg Whole, Onion (Dried), Onion flakes, Onion Granules, Onion Powder sterilized, ORGANIC BROWN PUSA BASMATI RICE, Pearl Millet/Bajra, Pepper long/Pippali (Piper longum), Peshawari Biryani Masala, Peshawari Tikka Masala, Poha Flattened Rice, Proso millet, Quinoa, Ragi (Finger Millet-seed quality), Ragi Flour, Rama Tulsi powder-Ocimum sanctum, Rama Tulsi-Ocimum sanctum, Rasam powder, Red Chilli (whole), Red Chilli Flakes, Red Chilli Powder, Red Kidney beans/Rajma (Phaseolus vulgaris), Red Rice, Rice Sonamasuri Brown, Rice Sonamasuri Hand pound, Saffron, Sambar Mix/ Sambar Powder, Sawan/Barnyard Millet, Senna, Senna leaves, Senna pods, Shatavari Root, Soyabean/Soybean Black, Soybean/soyabean oil, Spearmint leaves, Spearmint Powder, Stevia leaves-dried, Stevia/Stevia rebaudiana powder, Sugar (Brown/Natural), Suji/Semolina/ Cream of Wheat, Sunflower oil: edible grade, Tandoori Masala, Terminalia arjuna Bark - Oil, Trikatu powder, Triphala Powder, Tulsi Chai Masala, Tulsi Tea, Tulsi Tea Chai Masala, Tulsi Tea Honey Chamomile, Tulsi Tea Sweet Lemon, Tur/ Toor Dal, Turmeric fingers, Turmeric Powder, Turmeric slice dried, Turmeric whole-dried, Urad Dal Black Split, Urad Dal Split, Urad Dal-Spilt with Shell, Urad Dal-Split without Shell, Urad dal-Whole(White), Urad Whole(black), Vanilla Bean, Vanilla Powder, Wheat flour, Wheat Grass Juice Powder, Wheat Maida, Wheat Porridge/Dalia, White Cane Sugar, White Pepper, White Pepper powder, White tea, Yellow mustard",2025-03-30T14:36:53.722424
