Company Name,Certification ID,Location,Email,Address,Certifying Agency,Valid From,Valid To,Products,Scraped Timestamp
Kaira District Co-Operative Milk Producers Union Limited. Certified,ORG-2204-001378,Anand,AMITMACHE@AMULDAIRY.COM,"At Food Complex, Mogar NH-8,, Anand, Gujarat",NPOP,validfrom 15/05/2024,14/05/2025,"Peanut Butter Creamy, Peanut Butter Crunchy, Wheat flour",2025-03-08T10:24:16.590061
KAIRA DISTRICT CO-OPERATIVE MILK PRODUCERS' UNION LIMITED Certified,ORG-2207-002300,Anand,amitmache@amuldairy.com,"Food Complex, Mogar, NH 8(A Unit of Kaira District Co-operative Milk Producers' Union Limited.), Village: Mogar, Anand, Gujarat",NPOP,validfrom 28/08/2023,07/08/2024,"Acacia arabica (Babul), Ajwain, Ajwain Powder, All spice powder, Almond, Amla, Amla dried, Amla powder, Arrowroot powder, Asafoetida, Asafoetida powder, Ashwagandha Powder, Ashwagandha root, Bajra flour/ Atta, Bajra porridge/Dalia, Barley Flour, Barley Porridge/Dalia, Barley whole, Basil/Tulsi, Basmati Paddy, Basmati rice, Basmati rice-brown, Basmati rice-white, Bay Leaf, Bay leaf powder, Bay leaves/Tejpatta, Beaten rice, Bengal Gram Whole, Bengal Gram(Chana)Flour, Black cumin, Black Cumin Powder, Black Gram Flour, black gram split white, Black gram white, black gram white whole, Black gram/Urd (Vigna sp.), Black Pepper, Black Pepper Powder, Black pepper TBC, Black sesame, Black Tea, Brahmi Powder, Brahmi/Bacopa monnieri, Broken rice, Brown gram/Gram/Chana (Cicer arietinum), Brown mustard, Brown Mustard Oil, Brown Rice, Brown rice flakes, Buck wheat (seed quality), Buckwheat (other than seed), Buckwheat Flour, Cane Sugar, Cardamom, Cardamom Large (Black), Cardamom Powder, Cardamom seed, Cardamom TBC, Cashew kernel (Shelled whole), Cashew nut (In shell), Cashew nut (roasted & salted), Cashew nut (roasted), Cashew nut (salted), Cashew Whole, Chamomile (M.chamomile), Chamomile Tea, chana Dal, Chana Masala, Chia, Chickpea/Kabuli Chana (garbanzos), Chilli crushed, chilli flakes, Chilli powder, Chilli whole, Chitra Kidney beans/Rajma (Phaseolus vulgaris), Chrysanthemum Dried Flower, Chrysanthemum Fresh Flower, Cinnamon, Cinnamon (Powder), Cinnamon bark, Cinnamon TBC, Citronella, Clitoria ternatea L.(Sankupushpi), Clove powder, Clove TBC, Cloves, Coconut oil, Coffee Powder, Coriander Crushed, Coriander Cumin Powder, Coriander Powder, coriander seed, Coriander seed/whole, Corn Daliya/ Corn Porridge, Cowpea split, Cowpea/Lobia whole(V.unguiculata/sinensis), CTC Tea, Cumin Powder, Cumin seed, Cumin whole, Curry Leaf powder, Curry leaf/leaves, curry powder, Dal masala Powder - medium, Detox Spice Blend, Dilli Paneer Masala, Dilli Rajma Masala, Dosa Flour, Dry/Dehydrated fenugreek leaves, English Breakfast Tea, extra virgin coconut oil, Fennel Powder, Fennel/saunf, Fenugreek, Fenugreek Powder (Methi Powder), Fenugreek Seed (Methi Seed), Flax Seed, Flaxseed, Foxtail Millet, Galangal rhizomes and roots, Garam Masala, Garlic, Garlic flakes, Garlic Granules, Garlic Powder, Giloy Powder, Ginger Fresh, Ginger Powder, Ginger sliced (dried), Ginger TBC, Ginger Tea, Ginger whole (dried), Gram Flour/Besan, Green gram split yellow/Moong dal-yellow, Green Gram Whole (Moong Sabut), Green gram/chana/Moong (Vigna sp.), Green gram/Moong dhuli, Green Pepper-fresh, Green Tea, Groundnut/Peanut, Groundnut/Peanut masala, Groundnut/Peanut oil (Edible grade), groundnut/peanut roasted, Guduchi (Tinospora Cordifolons), Haritaki powder, Haritaki/Harad(Terminalia chebula), Idly rava, Indian Organic Basmati Rice, Indian Organic Brown Basmati Rice, Jaggery, Jaggery powder, Jasmine Dried Flower, Jasmine Fresh Flower, Jowar, Jowar flour, Jowar Porridge, Kalonji/nigella, Kapha spice mix, Kasuri methi, Kodo/Kodon Millet, Lemon Grass, Lemon grass root powder, Lemon peel dried, Lemon Powder, Lemongrass, Lentil, Lentil Flour, Liquorice powder, Liquorice roots, Little millet, Mace, Mace Powder, Maize/ corn porridge (Dalia), Maize/Corn flour, Mango dried, Mango Powder/ Aamchur, Masala cashew, Masala Peanut, Masoor (Lens Culinaris), Masoor Dal, Masoor Dal-Split with out Shell, Masur/Masoor dhuli, Meat Masala, Methi atta, Millet porridge, Mint Powder, Missa Atta Punjabi, Missa Atta Rajasthani, Mix Dal, Mix millet flour, Moong Dal, moth dal, Multi grain Atta, Mumbai Pau Bhaji Masala, Mustard, Mustard - Black, Mustard Oil (Refined), Non-Basmati Rice, Nutmeg Powder, Nutmeg Whole, Oats (Flakes), Onion, Onion (Dried), Onion (Powder), Onion flakes, Onion Granules, OOLONG, Orthodox Black Tea, Peanut Butter Creamy, Peanut Butter Crunchy, Pearl Millet/Bajra, Pepper long/Pippali (Piper longum), Peppermint, Peshawari Biryani Masala, Pigeon pea, Pippali powder-Piper longum, Poha Flattened Rice, pomegranate seeds/anardana, Proso millet, Psyllium husk (isobgul), Psyllium seed (isobgul), Quinoa, Ragi Flour, Ragi/Finger Millet grain, Raisins/Kismis, Rajama Masala, Rasam powder, Ready to eat product, Red Chilli (whole), Red Chilli Flakes, Red Chilli Powder, Red Kidney beans/Rajma (Phaseolus vulgaris), Red Rice, Rice (Pusa- 1121), Rice bran, Rice Flour, Rice Porridge/dalia, Rice Puffed, Rice Sonamasuri Brown, Rice Sonamasuri Hand pound, Rice-Sona Masuri, Roasted Almonds, Roasted Gram/ chana, Roasted Moong Dal, Sabji Masala, Safflower Seed Oil (Kardi Seed Oil), Saffron, Sambhar Powder, Sattu, Sawan/Barnyard Millet, Split Green gram/Moong (Vigna sp.), Star anise, Sugar, Sugar (Brown/Natural), Sugarcane, Suji/Semolina/ Cream of Wheat, Sunflower oil: edible grade, Sunflower seeds: Of seed quality, Tamarind dry (Imli), Tamarind paste, Tamarind/Imli (T.indica), Tandoori Masala, Terminalia bellirica powder, Terminalia bellirica/baheda, Trikatu powder, Triphala, Triphala - Extract/powder, Triphala Powder, Tulsi Powder, Tulsi TBC/Tulsi TBC Blend, Tulsi Tea, Turmeric Dried, Turmeric fingers, Turmeric flakes, Turmeric Fresh, Turmeric Powder, Turmeric TBC, Turmeric whole-dried, Urad (phasleolus mungo) Black gram, Urad Dal Split, Urad Dal-Split without Shell, Urad dal/Split Black gram, Urad dhuli, Vata spice mix, walnut, Walnut kernels, Wheat, Wheat, Wheat Bran, Wheat flour, Wheat grain, Wheat Maida, Wheat Pasta, Wheat Porridge/Dalia, Wheat Porridge/Dalia (Roasted), Wheatgrass powder, White Kidney beans/Rajma (Phaseolus vulgaris), White Pepper, White Pepper powder, White tea, Wholewheat Atta Premium (as Wheat Flour), Wild Honey, Yellow mustard",2025-03-08T10:24:18.535817
KALPESH CORPORATION Certified,ORG-1512-002023,Mahesana,jitendra@kalpeshcorp.com,"SH-41 Ahmedabad-Palanpur Highway Road, Brahmanwada-Ta.Unjha,, Mahesana, Gujarat",NPOP,validfrom 31/01/2024,28/01/2025,"Cumin whole, Fennel/saunf, Fenugreek, Mustard, Psyllium husk (isobgul), Psyllium husk powder, Psyllium seed (isobgul), Psyllium seed powder, Sesame seeds",2025-03-08T10:24:18.536136
Kasera Ginning Factory Certified,ORG-2402-000289,Vadodara,kaseraginning@gmail.com,"Block No 140, Manglej, Karjan, NH-08 Karjan, Vadodara, Gujarat",NPOP,validfrom 26/02/2024,25/02/2025,Raw Cotton,2025-03-08T10:24:18.536417
KETANBHAI NATVARLAL SANGHAVI (PROPRIETOR) PARAMPARA ORGANIC Certified,ORG-1908-002065,Ahmedabad,info@paramparaorganic.com,"UL/8 Amrapali Shopping Centre, Ahmedabad, Gujarat",NPOP,validfrom 15/12/2023,03/10/2024,"Almond, Amla powder, Assam Tea, Bajra flour/ Atta, Barley (of seed quality), Barley Flour, Basil/Tulsi, Basmati rice, Bengal Gram Whole, Black Mustard Oil, Black Pepper, Cardamom, Castor Oil, Chia, Chickpea/Kabuli Chana (garbanzos), chilli flakes, Cinnamon, Cloves, Coconut powder/dried coconut powder, Coriander, Coriander Cumin Powder, Cowpea, Crystal Sugar, CTC Tea, Cumin Powder, Cumin seed, Dates-Fresh (excluding wet dates), Dates-Soft (khayzur or wet dates), Dehydrated Green / Red Chilly Powder, Dill Seed (Aowa), Dried/Dehydrated Apricots, Fennel (other than seed), Fenugreek, Field Bean(Dolicus lablab), Flax Seed, Flax Seed oil, Gram Flour/Besan, Green Gram Whole (Moong Sabut), Groundnut/Peanut, Groundnut/Peanut oil (Edible grade), Jaggery, Jaggery liquid, Jaggery powder, Kalonji/nigella, Karaya gum (Indian Tragacanth) Hastab, Khakra, Kokam, Maize (Corn) Flake, Mango Powder/ Aamchur, Masoor (Lens Culinaris), Masoor Dal, Matki/Moth Bean, Millet, Mix Dal, Moong Dal, Moringa seed, moth dal, Multi grain Atta, Multigrain cookies, Muskmelon seeds, Mustard, Navara puffed rice, Non-Basmati Rice, Organic Jumbo Oats, Peeled peas, Pepper long/Pippali (Piper longum), Pistachios, Poha Flattened Rice, Quinoa, Raisins/Kismis, Red Kidney beans/Rajma (Phaseolus vulgaris), Rice Flour, Rosemary, Sesame Oil/Gingelly Oil, Sesame seeds, Spice Mix (Garam Masala), Sugar (Brown/Natural), Sunflower, Sunhemp (Crotolaria), Tur/ Toor Dal, Turmeric Powder, Turmeric whole-dried, Urad Dal Split, Urad Whole(black), Virgin coconut oil, Walnuts: In Shell, Watermelon, Wheat flour, Wheat grain, Wheat Pasta, Wheat Porridge/Dalia, White Pepper",2025-03-08T10:24:18.536706
Kiaan Commodities Certified,ORG-2402-000357,Ahmedabad,kiaancommodities@gmail.com,"302-304, Akshat Tower, Nr Pakwan Restaurant II, Bodakdev, Ahmedabad, Gujarat",NPOP,validfrom 27/03/2024,26/03/2025,Raw Cotton,2025-03-08T10:24:18.536983
KISAN AGRO Certified,ORG-2012-003280,Mahesana,kisanagro96@gmail.com,"Plot No. A, RS. 1149/1, Surajnagar, Mahesana, Gujarat",NPOP,validfrom 02/02/2024,01/02/2025,"Ajwain, Amaranth Flour, Amaranth seed/ Ram dhana, Amaranth/Amaranthus/Thotakura, Amla powder, Ashwagandha, Ashwagandha Powder, Ashwagandha root, Ashwagandha Root Powder, Basil seeds, Basmati rice, Basmati rice-brown, Basmati rice-white, Bengal Gram Whole, black gram split white, black gram white whole, Black gram/Urd (Vigna sp.), Black Mustard Seed, Black Pepper, Black sesame, Black Sesame/Sesamum, Brown Flaxseed, Brown gram/Gram/Chana (Cicer arietinum), Brown mustard, Brown Rice, Celery Seed, chana Dal, Chia, Chickpea/Kabuli Chana (garbanzos), Chitra Kidney beans/Rajma (Phaseolus vulgaris), Cinnamon (Powder), Coriander Powder, coriander seed, Coriander seed/whole, Cowpea, Cowpea split, Cowpea/Lobia whole(V.unguiculata/sinensis), Cumin Powder, Cumin seed, Cumin whole, Dill Seed (Aowa), Fennel Powder, Fennel Seed, Fenugreek, Fenugreek Powder (Methi Powder), Fenugreek Seed (Methi Seed), Flax Seed, Flax seed powder, Flax Seeds (Grounded), Flax/Linseed, Flax/Linseed Meal, Garlic, Garlic Powder, Ginger Powder, Ginger whole (dried), Green gram split yellow/Moong dal-yellow, Green Gram Whole (Moong Sabut), Green gram/chana/Moong (Vigna sp.), Green gram/Moong dhuli, Green peas, Holy Basil powder, Horse gram whole, Hulled Sesame/Sesamum, Kalonji/nigella, Lentil, Lentil dal, Maize Grain, Masoor (Lens Culinaris), Masur/Masoor dhuli, Matki/Moth Bean, Mix Dal, Mustard, Mustard Seeds, mustard Seeds-Yellow, Natural sesame seeds, Non-Basmati Rice, Nutmeg Powder, Nutmeg Whole, Pigeon pea/arhar whole, Psyllium husk (isobgul), Psyllium husk powder, Psyllium seed (isobgul), Quinoa, Red Chilli (whole), Red Chilli Powder, Red Kidney beans/Rajma (Phaseolus vulgaris), Safflower seeds: Of seed quality, Senna leaves, Senna Leaves Powder, Senna Leaves Tea Bag Cut (TBC), Senna pods, Senna Pods TBC, Sesame seeds, Sesame/Sesamum, Sorghum, Soyabean/Soybean White, Soybean Whole, Split Lentil, Stevia leaves-dried, Stevia/Stevia rebaudiana powder, Sunflower seeds: Of seed quality, Tur/ Toor Dal, Turmeric Dried, Turmeric fingers, Turmeric Powder, Urad (phasleolus mungo) Black gram, Urad dal-Whole(White), Urad dal/Split Black gram, VAL DAL, Water Melon Seeds, Wheat flour, White Sesame/Sesame, Yellow mustard",2025-03-08T10:24:18.537278
KITCHEN XPRESS OVERSEAS LIMITED Certified,ORG-2208-002999,Mahesana,afm@kxol.in,"S.NO:-514,VILLAGE:-VIDAJ,, Mahesana, Gujarat",NPOP,validfrom 22/10/2023,21/10/2024,"Amla, Cabbage, Cauliflower, Cucumber, Egg fruit/Brinjal/Aubergines, Garlic, Jamun/Neralae(Syzygium cuminii), Mango (fresh), Methi leaf/fenugreek leave, Okra/Bhindi - Frozen, Papaya (C.papaya), pomegranate seeds/anardana, Potato, Sapota fresh (chico), Spinach/Palak (Fresh), Tomatoes (Fresh)",2025-03-08T10:24:18.537528
KITCHEN XPRESS OVERSEAS LIMITED Certified,ORG-2208-003000,Gandhinagar,afm@kxol.in,"29/P, SANTEJ- VADSAR ROAD, SANTEJ,, Gandhinagar, Gujarat",NPOP,validfrom 17/10/2023,16/10/2024,"Ajwain, Aloe Vera leaves, Aloe Vera leaves powder, Aloe Vera Powder, Amaranth Flour, Amaranth seed/ Ram dhana, Amla, Amla dried, Amla powder, Amla whole dried, Arjun powder (Terminalia arjuna), Arrowroot powder, Asafoetida, Ashok (Saraca Indica), Ashoka powder, Ashwagandha Powder, Ashwagandha root, Barley Grass Powder, Barley whole, Basil/Tulsi, Bay Leaf, Bay leaf powder, Bay leaves/Tejpatta, Bel/Bael/Aegle marmelos, Bengal gram Sprouts, Bhoomi Amla Powder, Biriyani Paste, Black Pepper, Black Pepper Powder, Black Sesame/Sesamum-seed quality, Brahmi Powder, Cardamom Large (Black), Cardamom Powder, Cardamom seed, Celery Powder, Centella asciatica Powder, Centella asiatica, Chamomile (M.chamomile), Chamomile powder, Chana Black, chana Dal, Chana Masala, Chat masala, Chicken Masala, Chicory Root Powder, Chicory roots, Chilli crushed, Chilli powder, Cinnamon (Powder), Clove powder, Cloves, Coleus, Coleus Powder/extract, Coriander, Coriander Crushed, Coriander Cumin Powder, Coriander Powder, coriander seed, Cumin Powder, Cumin seed, Curry, curry powder, Cyperus rotundus (Nagarmootha), Cyperus rotundus/Musta powder, Dehydrated Onion, Dill Seed (Aowa), Dried mango slices, Eclipta alba (Bhrigjraj/Bhringraj), Eclipta alba Powder, Eucalyptus citriodora Powder, Eucalyptus leaves, Fennel Powder, Fennel Seed, Fennel Seed - Roasted, Fenugreek, Fenugreek Crushed, Flax seed powder, Galangal Powder, Galangal roots, Garam Masala, Garcinia cambogia powder, Garlic flakes, Garlic Powder, Giloy Powder, Ginger Powder, Ginger sliced (dried), Gokshura Fruit (Tribulus terrestris), Gokshura powder-tribulus terrestris, Green Cardamom, Green Chana (Gram), Green Moong Dal, Green peas, Guduchi (Cocculus cordifolous), Gymnema, Gymnema powder, Haritaki Fruit, Haritaki powder, Henna Leaves, Henna Powder, Hibiscus, Hibiscus rosasinensis powder, Hulled Sesame/Sesamum, Indigo Powder, Jamun patrai-Eugenia jambalana, Jamun Seed powder, Jatamanasi, Jowar, Kabuli Chana, Kalmegh powder (Andrographis paniculata), Kalmegh(Andrographis penniculata), Kalonji/nigella, Lemon Grass, Lemon grass root powder, Lemon peel dried, Lemon Powder, Lentil, Liquorice powder, Liquorice roots, Mace, Mace Powder, Maize (Corn-other than seed), Mango Powder/ Aamchur, Manjeet (Rubia cordifolia), Masala Chai, Masoor (Lens Culinaris), Masoor Dal, Methi leaf/fenugreek leave, Mint Leaves Dehydrated, Moong Dal, Moringa Powder, Moringa leaves, moth dal, Mucuna pruriens (Mucuna), Mucuna pruriens Powder, Mustard, Mustard Powder, mustard Seeds-Yellow, Natural sesame seeds, Neem leaves, Neem leaves powder, Nutmeg Powder, Nutmeg Whole, Onion flakes, Pearl Millet/Bajra, Pepper long/Pippali (Piper longum), Peppermint, Pippali powder-Piper longum, Poha / Chivda, pomegranate seeds/anardana, Poppy seeds, Puffed Rice Chivda, Punarnava powder, Punarnava root, Quinoa, Ragi (Finger Millet- other than seed), Ragi Flour, Red Chilli (whole), Rice Flakes, Rice Flour, Roasted Gram/ chana, Roasted Sesame, Rose petals powder, Rose Petals T-Cut, Sabji Masala, Senna leaves, Senna Leaves Powder, Senna pods, Senna Pods Powder, Shahi Jeera/Cumin, Shatavari powder, Sorghum, Sorghum Flour, Soyabean/Soybean Flour, Soybean, Spearmint leaves, Split Gram/Chana (Cicer arietinum), Star anise, Stevia, Stevia/Stevia rebaudiana powder, Suji/Semolina/ Cream of Wheat, Tamarind Powder (Imli), Terminalia arjuna, Terminalia bellirica powder, Terminalia bellirica/baheda, Triphala Powder, Tulsi Powder, Tur/ Toor Dal, Turmeric Dried, Turmeric Powder, Urad Dal Split, Urad dal-Whole(White), Urad dal/Split Black gram, Wheat flour, White Pepper powder",2025-03-08T10:24:18.537800
KN Organics Certified,ORG-2309-002357,Ahmedabad,knorganics01@gmail.com,"401, Trinity complex near Zydus hospital,Hebatpur road,Thaltej road, Ahmedabad, Gujarat",NPOP,validfrom 01/02/2024,31/01/2025,Seeded Cotton,2025-03-08T10:24:18.538041
KRISHNA FOOD PRODUCTS Certified,ORG-2207-002096,Navsari,anil@samruddhiorganic.com,"PLOT NO.426 TO 429, Navsari, Gujarat",NPOP,validfrom 03/08/2023,02/08/2024,"Basmati Paddy, Beaten rice, Maize (Corn) Flake, Non-Basmati Paddy, Oats (Flakes), Paddy-Sona Masuri, Red Flattened Rice, Wheat Flakes",2025-03-08T10:24:18.538279
KRUPA EXPORTER Certified,ORG-2304-000798,Ahmedabad,info@krupaexporter.in,"A/6 MAHADEV ESTATE -2, B/H RAMOL POLICE STATION,C.T.M.-RAMOL ROAD ,C.T.M, Ahmedabad, Gujarat",NPOP,validfrom 27/06/2023,26/06/2024,"Coriander Powder, Cumin Powder, Cumin seed, Fennel Seed, Ginger Fresh, Ginger Powder, Mustard Seeds, Natural sesame seeds, Psyllium husk (isobgul), Psyllium husk powder, Red Chilli (whole), Red Chilli Powder, Sesame seeds, Turmeric fingers, Turmeric Powder",2025-03-08T10:24:20.471215
KRUPA EXPORTS Certified,ORG-1706-000880,Valsad,rsoca.jpr.cb@gmail.com,"4/207 near Sugar Factory NH.48 OPP. INDIAN OIL PETROLPUMP PARNERA, Valsad, Gujarat",NPOP,validfrom 27/06/2023,26/06/2024,"Ajwain, Ajwain Powder, Alfalfa, Alfalfa powder, Almond, Aloe Vera, Amla, Amla powder, Arhar dal (Red gram/Pigeon pea), Bajra (other than seed), Bajra flour/ Atta, Barley Grass Powder, Bengal Gram(Chana)Flour, Black Pepper, Black Pepper Powder, Brown Flaxseed, Brown Flaxseed Powder, Cashew Kernel (W340), Chana Black, Chana Whole in Brine, Chia, Cinnamon (Powder), Clove (Stem), Clove powder, Coconut powder/dried coconut powder, Cooked/ roasted/ cracked Soyabean seeds, Coriander (other than seed), Coriander Cumin Powder, Coriander Leaf Dehydrated, Coriander Powder, Cowpea split, Cumin Powder, Cumin seed, Dehydrated garlic powder, Dehydrated Ginger, Dehydrated Mint Powder, Dill Seed (Aowa), Dried Curry leaves, Dried/Dehydrated Figs, Fennel Seed, Fenugreek Powder (Methi Powder), Fenugreek Seed (Methi Seed), Flax Seed, Garam Masala, Ginger Powder, Gram Flour/Besan, Green Cardamom, Green gram powder/ Moong Dal Powder, Green Gram Whole (Moong Sabut), Green Moong Dal, Green peas, Groundnut/Peanut, Groundnut/Peanut oil (Edible grade), Jaggery, Jaggery powder, Kabuli Chana, Kesar Mango Pulp, Lemon Grass, Lemon grass root powder, Lemongrass powder, Lucerne (alfalfa) seed, Maize (Corn), Masoor (Lens Culinaris), Masoor Dal, Mint Powder, Moringa oleifera Leaf powder, Multi grain Atta, Musk Melon Seeds - Dehulled, Nutmeg Dehydrated, Olive Oil Virgin, Onion (Powder), Pumpkin Seeds, Quinoa, Ragi Flour, Ragi/Finger Millet grain, Raw Wild/Forest Honey, Red Chilli Flakes, Red Chilli Powder, Red Kidney beans/Rajma (Phaseolus vulgaris), Red Rice, Rice Flour, Roasted Almonds, Roasted Seed Mix, Roasted Sesame, Saffron, Sorghum Flour, Sorghum Grain, Soyabean/Soybean Flour, Spice Mix (Tea Masala), Suji/Semolina/ Cream of Wheat, Sunflower Seeds- Dehulled, Turmeric Powder, Urad Dal-Spilt with Shell, Urad Dal-Split without Shell, Urad Whole(black), Water Melon Seeds, Wheat flour, Wheat grain, Wheatgrass powder, Wild Basil Leaf",2025-03-08T10:24:20.471487
LANIYA COTTON Certified,ORG-2401-000113,Botad,laniyacotton@gmail.com,"GROUND FLOOR, 207, Botad, Gujarat",NPOP,validfrom 09/03/2024,08/03/2025,Raw Cotton,2025-03-08T10:24:20.471726
LAXMI INDUSTRIAL CORPORATION Certified,ORG-2305-001043,Mahesana,siddh@laxmipsyllium.com,"STATE HIGHWAY ROAD, NEAR INDIAN OIL PETROL PUMP, Mahesana, Gujarat",NPOP,validfrom 27/06/2023,26/06/2024,"Psyllium husk (isobgul), Psyllium husk powder, Psyllium seed (isobgul), Psyllium seed powder",2025-03-08T10:24:20.471969
LION FOODS PVT. LTD. Certified,ORG-1105-000408,Gir Somnath,mahesh.solanki9898@gmail.com,"Survey No. 151/2, Plot No. 5, Madhupur-Jasadhar Road, At. Madhupur, Gir Somnath, Gujarat",NPOP,validfrom 13/07/2023,13/06/2024,"Alphonso Mango Puree, Aseptic Alphonso Mango Puree, Aseptic Kesar Mango Puree, Aseptic White Guava Puree, Frozen Alphonso Mango Dice, Frozen Alphonso Mango Slice, Kesar Mango, Kesar Mango Puree, Mango (sliced dried), Papaya puree, Totapuri Mango puree",2025-03-08T10:24:20.472206
LUCID COLLOIDS LTD. Certified,ORG-2001-000027,Bharuch,smodi@lucidcolloids.com,"Plot No. 757-1/1, Bharuch, Gujarat",NPOP,validfrom 28/02/2024,25/02/2025,Guar gum powder,2025-03-08T10:24:20.472445
M LALLUBHAI & COMPANY Certified,ORG-2103-001882,Kachchh,mlallubhai@gmail.com,"Plot No. 4, Survey No. 201/1, Mahalaxmi Commercial & Logistics Park, Kachchh, Gujarat",NPOP,validfrom 25/07/2023,22/07/2024,"Acorus calamus Powder, Ajwain, Ajwain Powder, Amaranth/Amaranthus/Thotakura, Amla, Amla powder, Annatto, Arhar dal (Red gram/Pigeon pea), Arrow Root, Arrow root powder, Asafoetida, Ashwagandha, Ashwagandha Powder, Ashwagandha TBC, Asparagus racemosus (Shatawar), Barley (of seed quality), Basil (Ocimum Sanctum), Bay Leaf, Bay leaf powder, Bengal Gram Whole, Black cumin, Black Cumin Powder, Black Pepper, Black Pepper Powder, Black sesame, Brahmi/Bacopa monnieri, Brahmi/Bacopa monnieri Powder, Brown gram/Gram/Chana (Cicer arietinum), Brown mustard, Celery Powder, Centella asiatica, chana Dal, Chia, Chickpea/Kabuli Chana (garbanzos), Chicory roots, Chilli whole, Cinnamon, Cinnamon (Powder), Cinnamon bark, Clove powder, Cloves, Coriander, Coriander Powder, coriander seed, Cumin Powder, Cumin whole, Dried Clove, Dry rose petals-Rose, Fennel Powder, Fennel Seed, Fenugreek Powder (Methi Powder), Fenugreek Seed (Methi Seed), Flaxseed, Foxtail Millet, Ginger sliced (dried), Ginger whole (dried), Green Cardamom, Hulled Sesame/Sesamum, Jaggery, Kalonji/nigella, Mace, Maize (Corn), Maize (Corn) Flake, Mango Powder/ Aamchur, Mustard, Mustard Seeds, Natural sesame seeds, Nutmeg mace (dried), Nutmeg Powder, Nutmeg Whole, Onion (Powder), Onion Granules, Oregano, Pearl Millet/Bajra, Pippali powder-Piper longum, Psyllium husk (isobgul), Psyllium husk powder, Psyllium seed (isobgul), Psyllium seed powder, Quinoa, Raisins/Kismis, Red Chilli (whole), Red Chilli Powder, Senna Leaves Powder, Sorghum, Soybean Whole, Sunflower seeds: Of seed quality, Tamarind/Imli (T.indica), Terminalia arjuna, Triphala Powder, Turmeric Dried, Turmeric Powder, Turmeric whole-dried, Turmeric Whole-fresh, White Pepper, White Pepper powder, Yellow mustard, Yellow Mustard Powder/ ground",2025-03-08T10:24:20.472689
MAH TEXTILES LLP Certified,ORG-2210-003780,Surendranagar,Bharatmillingco@yahoo.co.in,"MILLING GINNING PRESSING PVT LTD COMPOUND, Surendranagar, Gujarat",NPOP,validfrom 09/01/2024,09/01/2025,Raw Cotton,2025-03-08T10:24:20.472925
MAHI ENTERPRISE Certified,ORG-2011-002913,Mahesana,mahienterprise23@gmail.com,"M.NO. 7/25/5/1, AGIYAR GARNALA, NR. FULKU VELA, Mahesana, Gujarat",NPOP,validfrom 28/12/2023,17/12/2024,"Amaranth seed/ Ram dhana, Flax Seed, Hulled Sesame/Sesamum, Mustard Seeds, Natural sesame seeds, Psyllium husk powder, Psyllium seed (isobgul), Quinoa, Roasted Sesame, Soybean",2025-03-08T10:24:20.473162
Mahuva Dehydration Private limited Certified,ORG-1505-000990,Bhavnagar,mahuvadehydration@gmail.com,"SURVEY NO-159/2 ,MAHUVA DISTRICT, BHAVNAGAR, Bhavnagar, Gujarat",NPOP,validfrom 20/09/2023,24/06/2024,"Aloe Vera Powder, Amaranth Flour, Amla powder, Amla TBC, Arrowroot powder, Ashwagandha Root Powder, Ashwagandha TBC, Bay leaf powder, Bibhitaki Shell - Terminalia bellirica, Black Pepper cracked, Black Pepper Powder, Black pepper TBC, Brahmi/Bacopa monnieri Powder, Buckwheat Flour, Cardamom Powder, Celery Powder, Cinnamon (Powder), Cinnamon TBC, Clove powder, Clove TBC, Coriander Powder, coriander seed, Cumin Powder, Curry Leaf powder, Curry Leaf TBC, Dehydrated Garlic Flakes, Dehydrated garlic powder, Dehydrated Spinach powder, Dill Powder (Aowa), Fennel Seed, Fennel tea bag cut, Fenugreek Powder (Methi Powder), Fenugreek Seed (Methi Seed), Garlic Granules, Garlic Powder, Ginger Powder, Ginger TBC, Ginger whole (dried), Gotukola Powder, Haritaki Fruit, Hibiscus Sabdariffa petals TBC, Lemon grass root powder, Lemon grass TBC, Lemon peel dried, lemon peel powder, Lemon Peel TBC, lemongrass dehydrated, Liquorice powder, Mango Powder/ Aamchur, Minced Garlic, Mint Powder, Moringa oleifera Leaf powder, Mustard Seeds, Neem leaf powder, Nutmeg Powder, Onion (Powder), Onion Chopped, Onion flakes, Onion Granules, Onion Minced, Orange Peel, Orange peel powder/extract, Psyllium seed powder, Ragi Flour, Red Chilli (whole), Red Chilli Flakes, Red Chilli Powder, Red rose, Senna Leaves Powder, Senna Leaves Tea Bag Cut (TBC), Shatavari, Shatavari powder, Spinach dehydrated, Stevia/Stevia rebaudiana powder, Tamarind dry (Imli), Tamarind Powder (Imli), Triphala, Tulsi leaves powder, Tulsi TBC/Tulsi TBC Blend, Turmeric Powder, Turmeric TBC, Turmeric whole-dried, Vanilla Powder, Yellow Mustard Powder/ ground",2025-03-08T10:24:20.473409
